,0
3167,ERGIC2
3168,ERGIC3
3169,ERH
3170,ERI1
3171,ERI3
3172,ERICH1
3173,ERICH6-AS1
3174,ERLEC1
3175,ERLIN1
3176,ERLIN2
3177,ERMARD
3178,ERMP1
3179,ERN1
3180,ERO1A
3181,ERO1B
3182,ERP27
3183,ERP29
3184,ERP44
3185,ERRFI1
3186,ERV3-1
3187,ERVK13-1
3188,ERVK3-1
3189,ESCO1
3190,ESD
3191,ESF1
3192,ESR2
3193,ESRRA
3194,ESS2
3195,ESYT1
3196,ESYT2
3197,ETAA1
3198,ETF1
3199,ETFA
3200,ETFB
3201,ETFDH
3202,ETFRF1
3203,ETHE1
3204,ETNK1
3205,ETS1
3206,ETS2
3207,ETV3
3208,ETV6
3209,EVA1C
3210,EVC2
3211,EVI2A
3212,EVI2B
3213,EVI5
3214,EVL
3215,EWSR1
3216,EXD2
3217,EXD3
3218,EXO5
3219,EXOC1
3220,EXOC2
3221,EXOC3
3222,EXOC3-AS1
3223,EXOC4
3224,EXOC5
3225,EXOC6
3226,EXOC6B
3227,EXOC7
3228,EXOC8
3229,EXOG
3230,EXOSC1
3231,EXOSC10
3232,EXOSC2
3233,EXOSC3
3234,EXOSC4
3235,EXOSC5
3236,EXOSC6
3237,EXOSC7
3238,EXOSC8
3239,EXOSC9
3240,EXPH5
3241,EXT1
3242,EXT2
3243,EXTL3
3244,EYA3
3245,EZH1
3246,EZH2
3247,EZR
3248,EZR-AS1
3249,F11R
3250,F2R
3251,F8
3252,FAAH2
3253,FAAP100
3254,FAAP20
3255,FABP5
3256,FADD
3257,FADS3
3258,FAF1
3259,FAF2
3260,FAH
3261,FAHD1
3262,FAHD2A
3263,FAHD2B
3264,FAIM
3265,FAM102A
3266,FAM102B
3267,FAM104A
3268,FAM104B
3269,FAM107B
3270,FAM110A
3271,FAM111A
3272,FAM114A2
3273,FAM117A
3274,FAM117B
3275,FAM118A
3276,FAM118B
3277,FAM120A
3278,FAM120AOS
3279,FAM120B
3280,FAM120C
3281,FAM122B
3282,FAM122C
3283,FAM126A
3284,FAM126B
3285,FAM131A
3286,FAM133B
3287,FAM135A
3288,FAM136A
3289,FAM13A
3290,FAM13B
3291,FAM149B1
3292,FAM153CP
3293,FAM157C
3294,FAM160A1
3295,FAM160A2
3296,FAM160B1
3297,FAM160B2
3298,FAM161B
3299,FAM162A
3300,FAM168A
3301,FAM168B
3302,FAM169A
3303,FAM171A1
3304,FAM172A
3305,FAM174A
3306,FAM174B
3307,FAM174C
3308,FAM177A1
3309,FAM184A
3310,FAM185A
3311,FAM189B
3312,FAM192A
3313,FAM193A
3314,FAM193B
3315,FAM199X
3316,FAM200A
3317,FAM200B
3318,FAM204A
3319,FAM207A
3320,FAM20B
3321,FAM210A
3322,FAM210B
3323,FAM214A
3324,FAM214B
3325,FAM217B
3326,FAM219B
3327,FAM221A
3328,FAM222A
3329,FAM222B
3330,FAM227B
3331,FAM228B
3332,FAM229B
3333,FAM234A
3334,FAM234B
3335,FAM241A
3336,FAM241B
3337,FAM24B
3338,FAM27C
3339,FAM32A
3340,FAM3A
3341,FAM3C
3342,FAM43A
3343,FAM49B
3344,FAM50A
3345,FAM50B
3346,FAM53B
3347,FAM53C
3348,FAM76A
3349,FAM76B
3350,FAM78A
3351,FAM83D
3352,FAM83G
3353,FAM89B
3354,FAM8A1
3355,FAM91A1
3356,FAM98A
3357,FAM98B
3358,FAM98C
3359,FAN1
3360,FANCA
3361,FANCB
3362,FANCC
3363,FANCD2
3364,FANCF
3365,FANCG
3366,FANCI
3367,FANCL
3368,FANCM
3369,FAR1
3370,FAR2
3371,FARP2
3372,FARS2
3373,FARSA
3374,FARSB
3375,FAS
3376,FASLG
3377,FASN
3378,FASTK
3379,FASTKD1
3380,FASTKD2
3381,FASTKD5
3382,FAU
3383,FBF1
3384,FBH1
3385,FBL
3386,FBLN5
3387,FBLN7
3388,FBRS
3389,FBRSL1
3390,FBXL12
3391,FBXL14
3392,FBXL15
3393,FBXL16
3394,FBXL17
3395,FBXL20
3396,FBXL3
3397,FBXL4
3398,FBXL5
3399,FBXL6
3400,FBXL8
3401,FBXO10
3402,FBXO11
3403,FBXO2
3404,FBXO21
3405,FBXO22
3406,FBXO25
3407,FBXO28
3408,FBXO3
3409,FBXO30
3410,FBXO31
3411,FBXO32
3412,FBXO33
3413,FBXO34
3414,FBXO38
3415,FBXO4
3416,FBXO41
3417,FBXO42
3418,FBXO44
3419,FBXO45
3420,FBXO46
3421,FBXO48
3422,FBXO5
3423,FBXO6
3424,FBXO7
3425,FBXO8
3426,FBXO9
3427,FBXW11
3428,FBXW2
3429,FBXW4
3430,FBXW5
3431,FBXW7
3432,FBXW8
3433,FCF1
3434,FCGRT
3435,FCHO1
3436,FCHO2
3437,FCHSD1
3438,FCHSD2
3439,FCMR
3440,FDFT1
3441,FDPS
3442,FDX1
3443,FDX2
3444,FECH
3445,FEM1A
3446,FEM1B
3447,FEM1C
3448,FEN1
3449,FER
3450,FERMT2
3451,FERMT3
3452,FES
3453,FEZ1
3454,FEZ2
3455,FGD3
3456,FGD5-AS1
3457,FGD6
3458,FGF9
3459,FGFR1
3460,FGFR1OP
3461,FGFR1OP2
3462,FGFRL1
3463,FGGY
3464,FGL2
3465,FH
3466,FHIT
3467,FHL1
3468,FHOD1
3469,FIBP
3470,FICD
3471,FIG4
3472,FIGNL1
3473,FILIP1L
3474,FIP1L1
3475,FIS1
3476,FKBP11
3477,FKBP14
3478,FKBP15
3479,FKBP1A
3480,FKBP2
3481,FKBP3
3482,FKBP4
3483,FKBP5
3484,FKBP8
3485,FKBPL
3486,FLAD1
3487,FLCN
3488,FLI1
3489,FLII
3490,FLNA
3491,FLNB
3492,FLOT1
3493,FLOT2
3494,FLT3LG
3495,FLVCR1
3496,FLYWCH1
3497,FLYWCH2
3498,FMC1
3499,FMNL1
3500,FMNL3
3501,FMR1
3502,FN3KRP
3503,FNBP1
3504,FNBP4
3505,FNDC3A
3506,FNDC3B
3507,FNDC9
3508,FNIP1
3509,FNIP2
3510,FNTA
3511,FNTB
3512,FO393401.1
3513,FOCAD
3514,FOPNL
3515,FOS
3516,FOSB
3517,FOSL1
3518,FOSL2
3519,FOXJ1
3520,FOXJ2
3521,FOXJ3
3522,FOXK1
3523,FOXK2
3524,FOXN2
3525,FOXN3
3526,FOXO1
3527,FOXO3
3528,FOXO3B
3529,FOXO4
3530,FOXP1
3531,FOXP3
3532,FOXP4
3533,FOXRED1
3534,FP236383.3
3535,FP565260.1
3536,FP671120.4
3537,FPGS
3538,FPGT
3539,FRA10AC1
3540,FRAT1
3541,FRAT2
3542,FRG1
3543,FRMD4A
3544,FRMD4B
3545,FRMD6
3546,FRMD8
3547,FRS2
3548,FRY
3549,FRYL
3550,FSCN1
3551,FSD1
3552,FSD1L
3553,FSIP1
3554,FTH1
3555,FTL
3556,FTO
3557,FTSJ1
3558,FTSJ3
3559,FTX
3560,FUBP1
3561,FUBP3
3562,FUCA1
3563,FUCA2
3564,FUNDC1
3565,FUNDC2
3566,FUOM
3567,FURIN
3568,FUS
3569,FUT11
3570,FUT4
3571,FUT8
3572,FUZ
3573,FXN
3574,FXR1
3575,FXR2
3576,FXYD1
3577,FXYD2
3578,FXYD5
3579,FXYD7
3580,FYB1
3581,FYCO1
3582,FYN
3583,FYTTD1
3584,FZD3
3585,FZR1
3586,G2E3
3587,G3BP1
3588,G3BP2
3589,G6PC3
3590,G6PD
3591,GAA
3592,GAB2
3593,GAB3
3594,GABARAP
3595,GABARAPL1
3596,GABARAPL2
3597,GABBR1
3598,GABPA
3599,GABPB1
3600,GABPB1-AS1
3601,GABPB1-IT1
3602,GABPB2
3603,GADD45A
3604,GADD45B
3605,GADD45G
3606,GADD45GIP1
3607,GAK
3608,GALC
3609,GALE
3610,GALK1
3611,GALK2
3612,GALM
3613,GALNS
3614,GALNT1
3615,GALNT10
3616,GALNT11
3617,GALNT12
3618,GALNT2
3619,GALNT3
3620,GALNT4
3621,GALNT6
3622,GALNT7
3623,GALT
3624,GAMT
3625,GAN
3626,GANAB
3627,GANC
3628,GAPDH
3629,GAPVD1
3630,GAR1
3631,GARS
3632,GARS-DT
3633,GART
3634,GAS5
3635,GATA3
3636,GATAD1
3637,GATAD2A
3638,GATAD2B
3639,GATC
3640,GATD1
3641,GATD3B
3642,GBA
3643,GBA2
3644,GBE1
3645,GBF1
3646,GBP1
3647,GBP2
3648,GBP3
3649,GBP4
3650,GBP5
3651,GCA
3652,GCC1
3653,GCC2
3654,GCDH
3655,GCFC2
3656,GCH1
3657,GCHFR
3658,GCLC
3659,GCLM
3660,GCN1
3661,GCNA
3662,GCNT1
3663,GCSAM
3664,GCSH
3665,GDAP1
3666,GDAP2
3667,GDE1
3668,GDF11
3669,GDI1
3670,GDI2
3671,GDPD5
3672,GEM
3673,GEMIN2
3674,GEMIN4
3675,GEMIN5
3676,GEMIN6
3677,GEMIN7
3678,GEMIN8
3679,GET1
3680,GET3
3681,GET4
3682,GFER
3683,GFI1
3684,GFM1
3685,GFM2
3686,GFOD1
3687,GFOD2
3688,GFPT1
3689,GFPT2
3690,GGA1
3691,GGA2
3692,GGA3
3693,GGCT
3694,GGCX
3695,GGNBP2
3696,GGPS1
3697,GGT1-1
3698,GGT7
3699,GHDC
3700,GHITM
3701,GID4
3702,GID8
3703,GIGYF1
3704,GIGYF2
3705,GIHCG
3706,GIMAP1
3707,GIMAP2
3708,GIMAP4
3709,GIMAP5
3710,GIMAP6
3711,GIMAP7
3712,GIMAP8
3713,GIN1
3714,GINM1
3715,GINS4
3716,GIPC1
3717,GIT1
3718,GIT2
3719,GK
3720,GK5
3721,GKAP1
3722,GLA
3723,GLB1
3724,GLCCI1
3725,GLCE
3726,GLE1
3727,GLG1
3728,GLI4
3729,GLIPR1
3730,GLIPR2
3731,GLMN
3732,GLMP
3733,GLO1
3734,GLOD4
3735,GLRX
3736,GLRX2
3737,GLRX3
3738,GLRX5
3739,GLS
3740,GLT8D1
3741,GLTP
3742,GLUD1
3743,GLUL
3744,GLYCTK
3745,GLYR1
3746,GM2A
3747,GMCL1
3748,GMDS
3749,GMDS-DT
3750,GMEB1
3751,GMEB2
3752,GMFB
3753,GMFG
3754,GMIP
3755,GMNN
3756,GMPPA
3757,GMPPB
3758,GMPR2
3759,GMPS
3760,GNA12
3761,GNA13
3762,GNA15
3763,GNAI2
3764,GNAI3
3765,GNAL
3766,GNAO1
3767,GNAQ
3768,GNAS
3769,GNB1
3770,GNB1L
3771,GNB2
3772,GNB5
3773,GNE
3774,GNG10
3775,GNG2
3776,GNG4
3777,GNG5
3778,GNG7
3779,GNGT2
3780,GNL1
3781,GNL2
3782,GNL3
3783,GNL3L
3784,GNLY
3785,GNPAT
3786,GNPDA1
3787,GNPDA2
3788,GNPNAT1
3789,GNPTAB
3790,GNPTG
3791,GNS
3792,GOLGA1
3793,GOLGA2
3794,GOLGA3
3795,GOLGA4
3796,GOLGA5
3797,GOLGA7
3798,GOLGA8A
3799,GOLGA8B
3800,GOLGB1
3801,GOLIM4
3802,GOLPH3
3803,GOLPH3L
3804,GOLT1B
3805,GON4L
3806,GON7
3807,GOPC
3808,GORAB
3809,GORASP1
3810,GORASP2
3811,GOSR1
3812,GOSR2
3813,GOT1
3814,GOT2
3815,GPAA1
3816,GPALPP1
3817,GPANK1
3818,GPAT3
3819,GPAT4
3820,GPATCH1
3821,GPATCH11
3822,GPATCH2
3823,GPATCH2L
3824,GPATCH3
3825,GPATCH4
3826,GPATCH8
3827,GPBP1
3828,GPBP1L1
3829,GPCPD1
3830,GPD1L
3831,GPD2
3832,GPHN
3833,GPI
3834,GPKOW
3835,GPN1
3836,GPN2
3837,GPN3
3838,GPR107
3839,GPR108
3840,GPR132
3841,GPR137
3842,GPR137B
3843,GPR15
3844,GPR155
3845,GPR160
3846,GPR171
3847,GPR174
3848,GPR18
3849,GPR183
3850,GPR25
3851,GPR34
3852,GPR35
3853,GPR55
3854,GPR65
3855,GPR68
3856,GPR82
3857,GPR89A
3858,GPR89B
3859,GPRASP1
3860,GPRIN3
3861,GPS1
3862,GPS2
3863,GPSM2
3864,GPSM3
3865,GPX4
3866,GPX7
3867,GRAMD1A
3868,GRAMD1B
3869,GRAMD2B
3870,GRAMD4
3871,GRAP2
3872,GRASP
3873,GRB10
3874,GRB2
3875,GRHPR
3876,GRINA
3877,GRIP1
3878,GRIPAP1
3879,GRK2
3880,GRK4
3881,GRK5
3882,GRK6
3883,GRN
3884,GRPEL1
3885,GRPEL2
3886,GRSF1
3887,GRWD1
3888,GSAP
3889,GSDMB
3890,GSDMD
3891,GSE1
3892,GSG1
3893,GSK3A
3894,GSK3B
3895,GSKIP
3896,GSPT1
3897,GSR
3898,GSS
3899,GSTCD
3900,GSTK1
3901,GSTM1
3902,GSTM2
3903,GSTM3
3904,GSTM4
3905,GSTO1
3906,GSTP1
3907,GSTZ1
3908,GTDC1
3909,GTF2A1
3910,GTF2A2
3911,GTF2B
3912,GTF2E1
3913,GTF2E2
3914,GTF2F1
3915,GTF2F2
3916,GTF2H1
3917,GTF2H2
3918,GTF2H3
3919,GTF2H4
3920,GTF2H5
3921,GTF2I
3922,GTF2IRD2B
3923,GTF3A
3924,GTF3C1
3925,GTF3C2
3926,GTF3C3
3927,GTF3C4
3928,GTF3C5
3929,GTF3C6
3930,GTPBP1
3931,GTPBP10
3932,GTPBP2
3933,GTPBP3
3934,GTPBP4
3935,GTPBP6
3936,GTPBP8
3937,GTSF1
3938,GUCD1
3939,GUF1
3940,GUK1
3941,GUSB
3942,GXYLT1
3943,GYG1
3944,GYPC
3945,GYS1
3946,GZF1
3947,GZMA
3948,GZMB
3949,GZMH
3950,GZMK
3951,GZMM
3952,H1FX
3953,H2AFJ
3954,H2AFV
3955,H2AFX
3956,H2AFY
3957,H2AFY2
3958,H2AFZ
3959,H3F3A
3960,H3F3B
3961,HABP4
3962,HACD2
3963,HACD3
3964,HACD4
3965,HACE1
3966,HACL1
3967,HADH
3968,HADHA
3969,HADHB
3970,HAGH
3971,HAGHL
3972,HAPLN3
3973,HARBI1
3974,HARS
3975,HARS2
3976,HAT1
3977,HAUS1
3978,HAUS2
3979,HAUS3
3980,HAUS4
3981,HAUS5
3982,HAUS6
3983,HAUS8
3984,HAVCR2
3985,HAX1
3986,HBEGF
3987,HBP1
3988,HBS1L
3989,HCCS
3990,HCFC1
3991,HCFC1R1
3992,HCFC2
3993,HCG17
3994,HCG18
3995,HCG27
3996,HCLS1
3997,HCP5
3998,HCST
3999,HDAC1
4000,HDAC10
4001,HDAC2
4002,HDAC3
4003,HDAC4
4004,HDAC4-AS1
4005,HDAC5
4006,HDAC6
4007,HDAC7
4008,HDAC8
4009,HDAC9
4010,HDDC2
4011,HDDC3
4012,HDGF
4013,HDGFL2
4014,HDHD2
4015,HDHD3
4016,HDHD5
4017,HDLBP
4018,HDX
4019,HEATR1
4020,HEATR3
4021,HEATR5A
4022,HEATR5B
4023,HEATR6
4024,HEBP1
4025,HEBP2
4026,HECA
4027,HECTD1
4028,HECTD2
4029,HECTD3
4030,HECTD4
4031,HECW2
4032,HECW2-AS1
4033,HEG1
4034,HEIH
4035,HELB
4036,HELLS
4037,HELQ
4038,HELZ
4039,HELZ2
4040,HEMK1
4041,HENMT1
4042,HERC1
4043,HERC2
4044,HERC3
4045,HERC4
4046,HERC5
4047,HERC6
4048,HERPUD1
4049,HERPUD2
4050,HES4
4051,HEXA
4052,HEXB
4053,HEXD
4054,HEXIM1
4055,HFM1
4056,HGS
4057,HGSNAT
4058,HHAT
4059,HHLA3
4060,HIBADH
4061,HIBCH
4062,HIC1
4063,HIC2
4064,HIF1A
4065,HIF1A-AS1
4066,HIF1A-AS3
4067,HIF1AN
4068,HIGD1A
4069,HIGD2A
4070,HIKESHI
4071,HILPDA
4072,HINFP
4073,HINT1
4074,HINT2
4075,HINT3
4076,HIP1
4077,HIP1R
4078,HIPK1
4079,HIPK1-AS1
4080,HIPK2
4081,HIPK3
4082,HIRIP3
4083,HIST1H1A
4084,HIST1H1B
4085,HIST1H1C
4086,HIST1H1D
4087,HIST1H1E
4088,HIST1H2AB
4089,HIST1H2AC
4090,HIST1H2AD
4091,HIST1H2AE
4092,HIST1H2AG
4093,HIST1H2AH
4094,HIST1H2AI
4095,HIST1H2AJ
4096,HIST1H2AK
4097,HIST1H2AL
4098,HIST1H2AM
4099,HIST1H2BB
4100,HIST1H2BC
4101,HIST1H2BD
4102,HIST1H2BE
4103,HIST1H2BF
4104,HIST1H2BG
4105,HIST1H2BH
4106,HIST1H2BJ
4107,HIST1H2BK
4108,HIST1H2BN
4109,HIST1H3A
4110,HIST1H3D
4111,HIST1H3H
4112,HIST1H3I
4113,HIST1H3J
4114,HIST1H4A
4115,HIST1H4B
4116,HIST1H4C
4117,HIST1H4D
4118,HIST1H4E
4119,HIST1H4F
4120,HIST1H4H
4121,HIST1H4I
4122,HIST1H4J
4123,HIST2H2AA4
4124,HIST2H2AB
4125,HIST2H2AC
4126,HIST2H2BE
4127,HIST2H2BF
4128,HIST2H3D
4129,HIST3H2A
4130,HIST4H4
4131,HIVEP1
4132,HIVEP2
4133,HIVEP3
4134,HK1
4135,HK2
4136,HLA-A
4137,HLA-B
4138,HLA-C
4139,HLA-DMA
4140,HLA-DPA1
4141,HLA-DPB1
4142,HLA-DQB1
4143,HLA-DRA
4144,HLA-DRB1
4145,HLA-E
4146,HLA-F
4147,HLA-F-AS1
4148,HLA-G
4149,HLCS
4150,HLF
4151,HLTF
4152,HM13
4153,HMBOX1
4154,HMBS
4155,HMCES
4156,HMG20A
4157,HMG20B
4158,HMGA1
4159,HMGA1P4
4160,HMGB1
4161,HMGB2
4162,HMGB3
4163,HMGCL
4164,HMGCR
4165,HMGCS1
4166,HMGN1
4167,HMGN2
4168,HMGN3
4169,HMGN4
4170,HMGN5
4171,HMGXB3
4172,HMGXB4
4173,HMMR
4174,HMOX2
4175,HNRNPA0
4176,HNRNPA1
4177,HNRNPA1P48
4178,HNRNPA2B1
4179,HNRNPA3
4180,HNRNPAB
4181,HNRNPC
4182,HNRNPD
4183,HNRNPDL
4184,HNRNPF
4185,HNRNPH1
4186,HNRNPH2
4187,HNRNPH3
4188,HNRNPK
4189,HNRNPL
4190,HNRNPLL
4191,HNRNPM
4192,HNRNPR
4193,HNRNPU
4194,HNRNPUL1
4195,HNRNPUL2
4196,HOMER1
4197,HOMEZ
4198,HOOK1
4199,HOOK2
4200,HOOK3
4201,HOPX
4202,HOTAIRM1
4203,HOXB-AS1
4204,HOXB2
4205,HP1BP3
4206,HPCAL1
4207,HPCAL4
4208,HPF1
4209,HPGD
4210,HPRT1
4211,HPS1
4212,HPS3
4213,HPS4
4214,HPS5
4215,HPS6
4216,HPSE
4217,HRAS
4218,HS1BP3
4219,HS2ST1
4220,HS3ST3B1
4221,HS6ST1
4222,HSBP1
4223,HSBP1L1
4224,HSCB
4225,HSD17B10
4226,HSD17B11
4227,HSD17B12
4228,HSD17B4
4229,HSD17B7
4230,HSD17B8
4231,HSDL1
4232,HSDL2
4233,HSF1
4234,HSF2
4235,HSH2D
4236,HSP90AA1
4237,HSP90AB1
4238,HSP90B1
4239,HSPA13
4240,HSPA14
4241,HSPA14-1
4242,HSPA1A
4243,HSPA1B
4244,HSPA1L
4245,HSPA2
4246,HSPA4
4247,HSPA5
4248,HSPA6
4249,HSPA8
4250,HSPA9
4251,HSPB1
4252,HSPB11
4253,HSPBAP1
4254,HSPBP1
4255,HSPD1
4256,HSPE1
4257,HSPH1
4258,HTATIP2
4259,HTATSF1
4260,HTD2
4261,HTRA2
4262,HTT
4263,HUS1
4264,HUWE1
4265,HYI
4266,HYOU1
4267,HYPK
4268,IAH1
4269,IARS
4270,IARS2
4271,IBA57
4272,IBTK
4273,ICA1
4274,ICAM1
4275,ICAM2
4276,ICAM3
4277,ICE1
4278,ICE2
4279,ICK
4280,ICOS
4281,ID1
4282,ID2
4283,ID3
4284,IDE
4285,IDH1
4286,IDH2
4287,IDH3A
4288,IDH3B
4289,IDH3G
4290,IDI1
4291,IDI2-AS1
4292,IDNK
4293,IDS
4294,IDUA
4295,IER2
4296,IER3
4297,IER3IP1
4298,IER5
4299,IER5L
4300,IFFO1
4301,IFFO2
4302,IFI16
4303,IFI27
4304,IFI27L1
4305,IFI27L2
4306,IFI30
4307,IFI35
4308,IFI44
4309,IFI44L
4310,IFI6
4311,IFIH1
4312,IFIT1
4313,IFIT2
4314,IFIT3
4315,IFIT5
4316,IFITM1
4317,IFITM2
4318,IFITM3
4319,IFNAR1
4320,IFNAR2
4321,IFNG
4322,IFNG-AS1
4323,IFNGR1
4324,IFNGR2
4325,IFNLR1
4326,IFRD1
4327,IFRD2
4328,IFT122
4329,IFT20
4330,IFT22
4331,IFT27
4332,IFT43
4333,IFT46
4334,IFT52
4335,IFT57
4336,IFT74
4337,IFT80
4338,IFT88
4339,IGBP1
4340,IGF1R
4341,IGF2R
4342,IGFBP3
4343,IGFLR1
4344,IGHA1
4345,IGHA2
4346,IGHMBP2
4347,IGHV1-3
4348,IGHV2-5
4349,IGHV3-15
4350,IGHV3-21
4351,IGHV3-23
4352,IGHV3-33
4353,IGHV3-49
4354,IGHV3-53
4355,IGHV3-7
4356,IGHV3-74
4357,IGHV4-39
4358,IGHV4-59
4359,IGHV5-10-1
4360,IGHV5-51
4361,IGKC
4362,IGKV1-5
4363,IGKV3-11
4364,IGKV3-15
4365,IGKV3-20
4366,IGKV3D-11
4367,IGKV4-1
4368,IGLC1
4369,IGLC2
4370,IGLV1-40
4371,IGLV1-47
4372,IGLV1-51
4373,IGLV2-14
4374,IGLV2-23
4375,IGLV2-8
4376,IGLV3-1
4377,IGLV3-21
4378,IGLV3-25
4379,IGLV4-69
4380,IGSF22
4381,IGSF8
4382,IK
4383,IKBIP
4384,IKBKB
4385,IKBKE
4386,IKBKG
4387,IKZF1
4388,IKZF2
4389,IKZF3
4390,IKZF5
4391,IL10RA
4392,IL10RB
4393,IL12RB1
4394,IL12RB2
4395,IL15
4396,IL15RA
4397,IL16
4398,IL17A
4399,IL17RA
4400,IL17RC
4401,IL17RE
4402,IL18BP
4403,IL18R1
4404,IL18RAP
4405,IL1R1
4406,IL1R2
4407,IL1RAP
4408,IL1RL2
4409,IL2
4410,IL21R
4411,IL22
4412,IL23A
4413,IL23R
4414,IL26
4415,IL27RA
4416,IL2RA
4417,IL2RB
4418,IL2RG
4419,IL32
4420,IL4I1
4421,IL4R
4422,IL6R
4423,IL6ST
4424,IL7R
4425,IL9R
4426,ILF2
4427,ILF3
4428,ILF3-DT
4429,ILK
4430,ILKAP
4431,ILRUN
4432,ILVBL
4433,IMMP1L
4434,IMMP2L
4435,IMMT
4436,IMP3
4437,IMP4
4438,IMPA1
4439,IMPAD1
4440,IMPDH1
4441,IMPDH2
4442,INAFM1
4443,INCENP
4444,INF2
4445,ING1
4446,ING2
4447,ING3
4448,ING4
4449,ING5
4450,INIP
4451,INKA2
4452,INO80
4453,INO80B
4454,INO80C
4455,INO80D
4456,INO80E
4457,INPP1
4458,INPP4A
4459,INPP4B
4460,INPP5A
4461,INPP5B
4462,INPP5D
4463,INPP5E
4464,INPP5F
4465,INPP5K
4466,INPPL1
4467,INSIG1
4468,INSIG2
4469,INSYN2B
4470,INTS1
4471,INTS10
4472,INTS11
4473,INTS12
4474,INTS13
4475,INTS14
4476,INTS2
4477,INTS3
4478,INTS4
4479,INTS5
4480,INTS6
4481,INTS6-AS1
4482,INTS6L
4483,INTS7
4484,INTS8
4485,INTS9
4486,INVS
4487,IP6K1
4488,IP6K2
4489,IPCEF1
4490,IPMK
4491,IPO11
4492,IPO13
4493,IPO4
4494,IPO5
4495,IPO7
4496,IPO8
4497,IPO9
4498,IPP
4499,IPPK
4500,IQCB1
4501,IQCG
4502,IQCH-AS1
4503,IQCN
4504,IQGAP1
4505,IQGAP2
4506,IQSEC1
4507,IRAK1
4508,IRAK1BP1
4509,IRAK2
4510,IRAK4
4511,IREB2
4512,IRF1
4513,IRF2
4514,IRF2BP1
4515,IRF2BP2
4516,IRF2BPL
4517,IRF3
4518,IRF4
4519,IRF7
4520,IRF8
4521,IRF9
4522,IRGM
4523,IRGQ
4524,IRS2
4525,ISCA1
4526,ISCA2
4527,ISCU
4528,ISG15
4529,ISG20
4530,ISG20L2
4531,ISOC1
4532,ISOC2
4533,IST1
4534,ISY1
4535,ISYNA1
4536,ITCH
4537,ITFG1
4538,ITFG2
4539,ITFG2-AS1
4540,ITGA1
4541,ITGA4
4542,ITGA5
4543,ITGA6
4544,ITGAE
4545,ITGAL
4546,ITGAV
4547,ITGB1
4548,ITGB1BP1
4549,ITGB2
4550,ITGB2-AS1
4551,ITGB3BP
4552,ITGB7
4553,ITK
4554,ITM2A
4555,ITM2B
4556,ITM2C
4557,ITPA
4558,ITPK1
4559,ITPKB
4560,ITPKC
4561,ITPR1
4562,ITPR2
4563,ITPR3
4564,ITPRID2
4565,ITPRIP
4566,ITPRIPL1
4567,ITSN2
4568,IVD
4569,IVNS1ABP
4570,IWS1
4571,IZUMO4
4572,JADE1
4573,JADE2
4574,JAGN1
4575,JAK1
4576,JAK2
4577,JAK3
4578,JAKMIP2
4579,JAM3
4580,JAML
4581,JARID2
4582,JAZF1
4583,JCHAIN
4584,JHY
4585,JKAMP
4586,JMJD1C
4587,JMJD4
4588,JMJD6
4589,JMJD7
4590,JMJD8
4591,JMY
4592,JOSD1
4593,JOSD2
4594,JPT1
4595,JPT2
4596,JPX
4597,JRKL
4598,JTB
4599,JUN
4600,JUNB
4601,JUND
4602,KANSL1
4603,KANSL1-AS1
4604,KANSL1L
4605,KANSL2
4606,KANSL3
4607,KANTR
4608,KARS
4609,KAT2A
4610,KAT2B
4611,KAT5
4612,KAT6A
4613,KAT6B
4614,KAT7
4615,KAT8
4616,KATNA1
4617,KATNAL1
4618,KATNB1
4619,KATNBL1
4620,KBTBD2
4621,KBTBD3
4622,KBTBD4
4623,KBTBD8
4624,KCMF1
4625,KCNA3
4626,KCNAB2
4627,KCNG2
4628,KCNK5
4629,KCNK6
4630,KCNMB4
4631,KCNN4
4632,KCNQ1
4633,KCNQ1OT1
4634,KCTD10
4635,KCTD13
4636,KCTD16
4637,KCTD17
4638,KCTD18
4639,KCTD2
4640,KCTD20
4641,KCTD5
4642,KCTD6
4643,KCTD7
4644,KCTD9
4645,KDELR1
4646,KDELR2
4647,KDM1A
4648,KDM1B
4649,KDM2A
4650,KDM2B
4651,KDM3A
4652,KDM3B
4653,KDM4A
4654,KDM4B
4655,KDM4C
4656,KDM5A
4657,KDM5B
4658,KDM5C
4659,KDM5D
4660,KDM6A
4661,KDM6B
4662,KDM7A
4663,KDM8
4664,KDSR
4665,KEAP1
4666,KHDC1
4667,KHDC4
4668,KHDRBS1
4669,KHDRBS3
4670,KHNYN
4671,KHSRP
4672,KIAA0040
4673,KIAA0100
4674,KIAA0232
4675,KIAA0319L
4676,KIAA0355
4677,KIAA0513
4678,KIAA0556
4679,KIAA0586
4680,KIAA0753
4681,KIAA0825
4682,KIAA0895
4683,KIAA1109
4684,KIAA1143
4685,KIAA1191
4686,KIAA1324
4687,KIAA1324L
4688,KIAA1328
4689,KIAA1586
4690,KIAA1671
4691,KIAA1958
4692,KIAA2013
4693,KIAA2026
4694,KIDINS220
4695,KIF13B
4696,KIF16B
4697,KIF18A
4698,KIF1B
4699,KIF1BP
4700,KIF1C
4701,KIF20B
4702,KIF21A
4703,KIF21B
4704,KIF22
4705,KIF23
4706,KIF27
4707,KIF2A
4708,KIF3A
4709,KIF3B
4710,KIF5B
4711,KIF5C
4712,KIF9
4713,KIF9-AS1
4714,KIFAP3
4715,KIFC2
4716,KIFC3
4717,KIN
4718,KIT
